ID,in_the_wild
CVE-2017-1000146,0
CVE-2017-1000147,0
CVE-2017-1000148,0
CVE-2017-1000149,0
CVE-2017-1000150,0
CVE-2017-1000151,0
CVE-2017-1000152,0
CVE-2017-1000153,0
CVE-2017-1000154,0
CVE-2017-1000155,0
CVE-2017-1000156,0
CVE-2017-1000157,0
CVE-2017-1000158,0
CVE-2017-1000159,0
CVE-2017-1000160,0
CVE-2017-1000161,0
CVE-2017-1000162,0
CVE-2017-1000163,0
CVE-2017-1000164,0
CVE-2017-1000165,0
CVE-2017-1000166,0
CVE-2017-1000167,0
CVE-2017-1000168,0
CVE-2017-1000169,0
CVE-2017-1000170,0
CVE-2017-1000171,0
CVE-2017-1000172,0
CVE-2017-1000173,0
CVE-2017-1000174,0
CVE-2017-1000175,0
CVE-2017-1000176,0
CVE-2017-1000177,0
CVE-2017-1000178,0
CVE-2017-1000179,0
CVE-2017-1000180,0
CVE-2017-1000181,0
CVE-2017-1000182,0
CVE-2017-1000183,0
CVE-2017-1000184,0
CVE-2017-1000185,0
CVE-2017-1000186,0
CVE-2017-1000187,0
CVE-2017-1000188,0
CVE-2017-1000189,0
CVE-2017-1000190,0
CVE-2017-1000191,0
CVE-2017-1000192,0
CVE-2017-1000193,0
CVE-2017-1000194,0
CVE-2017-1000195,0
CVE-2017-1000196,0
CVE-2017-1000197,0
CVE-2017-1000198,0
CVE-2017-1000199,0
CVE-2017-10002,0
CVE-2017-1000200,0
CVE-2017-1000201,0
CVE-2017-1000202,0
CVE-2017-1000203,0
CVE-2017-1000204,0
CVE-2017-1000205,0
CVE-2017-1000206,0
CVE-2017-1000207,0
CVE-2017-1000208,0
CVE-2017-1000209,0
CVE-2017-1000210,0
CVE-2017-1000211,0
CVE-2017-1000212,0
CVE-2017-1000213,0
CVE-2017-1000214,0
CVE-2017-1000215,0
CVE-2017-1000216,0
CVE-2017-1000217,0
CVE-2017-1000218,0
CVE-2017-1000219,0
CVE-2017-1000220,0
CVE-2017-1000221,0
CVE-2017-1000222,0
CVE-2017-1000223,0
CVE-2017-1000224,0
CVE-2017-1000225,0
CVE-2017-1000226,0
CVE-2017-1000227,0
CVE-2017-1000228,0
CVE-2017-1000229,0
CVE-2017-1000230,0
CVE-2017-1000231,0
CVE-2017-1000232,0
CVE-2017-1000233,0
CVE-2017-1000234,0
CVE-2017-1000235,0
CVE-2017-1000236,0
CVE-2017-1000237,0
CVE-2017-1000238,0
CVE-2017-1000239,0
CVE-2017-1000240,0
CVE-2017-1000241,0
CVE-2017-1000242,0
CVE-2017-1000243,0
CVE-2017-1000244,0
CVE-2017-1000245,0
CVE-2017-1000246,0
CVE-2017-1000247,0
CVE-2017-1000248,0
CVE-2017-1000249,0
CVE-2017-1000250,0
CVE-2017-1000251,0
CVE-2017-1000252,0
CVE-2017-1000253,0
CVE-2017-1000254,0
CVE-2017-1000255,0
CVE-2017-1000256,0
CVE-2017-1000257,0
CVE-2017-10003,0
CVE-2017-1000353,1
CVE-2017-1000354,0
CVE-2017-1000355,0
CVE-2017-1000356,0
CVE-2017-1000357,0
CVE-2017-1000358,0
CVE-2017-1000359,0
CVE-2017-1000360,0
CVE-2017-1000361,0
CVE-2017-1000362,0
CVE-2017-1000363,0
CVE-2017-1000364,0
CVE-2017-1000365,0
CVE-2017-1000366,0
CVE-2017-1000367,0
CVE-2017-1000368,0
CVE-2017-1000369,0
CVE-2017-1000370,0
CVE-2017-1000371,0
CVE-2017-1000372,0
CVE-2017-1000373,0
CVE-2017-1000374,0
CVE-2017-1000375,0
CVE-2017-1000376,0
CVE-2017-1000377,0
CVE-2017-1000378,0
CVE-2017-1000379,0
CVE-2017-1000380,0
CVE-2017-1000381,0
CVE-2017-1000382,0
CVE-2017-1000383,0
CVE-2017-1000384,0
CVE-2017-1000385,0
CVE-2017-1000386,0
CVE-2017-1000387,0
CVE-2017-1000388,0
CVE-2017-1000389,0
CVE-2017-1000390,0
CVE-2017-1000391,0
CVE-2017-1000392,0
CVE-2017-1000393,0
CVE-2017-1000394,0
CVE-2017-1000395,0
CVE-2017-1000396,0
CVE-2017-1000397,0
CVE-2017-1000398,0
CVE-2017-1000399,0
CVE-2017-10004,0
CVE-2017-1000400,0
CVE-2017-1000401,0
CVE-2017-1000402,0
CVE-2017-1000403,0
CVE-2017-1000404,0
CVE-2017-1000405,0
CVE-2017-1000406,0
CVE-2017-1000407,0
CVE-2017-1000408,0
CVE-2017-1000409,0
CVE-2017-1000410,0
CVE-2017-1000411,0
CVE-2017-1000412,0
CVE-2017-1000413,0
CVE-2017-1000414,0
CVE-2017-1000415,0
CVE-2017-1000416,0
CVE-2017-1000417,0
CVE-2017-1000418,0
CVE-2017-1000419,0
CVE-2017-1000420,0
CVE-2017-1000421,0
CVE-2017-1000422,0
CVE-2017-1000423,0
CVE-2017-1000424,0
CVE-2017-1000425,0
CVE-2017-1000426,0
CVE-2017-1000427,0
CVE-2017-1000428,0
CVE-2017-1000429,0
CVE-2017-1000430,0
CVE-2017-1000431,0
CVE-2017-1000432,0
CVE-2017-1000433,0
CVE-2017-1000434,0
CVE-2017-1000435,0
CVE-2017-1000436,0
CVE-2017-1000437,0
CVE-2017-1000438,0
CVE-2017-1000439,0
CVE-2017-1000440,0
CVE-2017-1000441,0
CVE-2017-1000442,0
CVE-2017-1000443,0
CVE-2017-1000444,0
CVE-2017-1000445,0
CVE-2017-1000446,0
CVE-2017-1000447,0
CVE-2017-1000448,0
CVE-2017-1000449,0
CVE-2017-1000450,0
CVE-2017-1000451,0
CVE-2017-1000452,0
CVE-2017-1000453,0
CVE-2017-1000454,0
CVE-2017-1000455,0
CVE-2017-1000456,0
CVE-2017-1000457,0
CVE-2017-1000458,0
CVE-2017-1000459,0
CVE-2017-1000460,0
CVE-2017-1000461,0
CVE-2017-1000462,0
CVE-2017-1000463,0
CVE-2017-1000464,0
CVE-2017-1000465,0
CVE-2017-1000466,0
CVE-2017-1000467,0
CVE-2017-1000468,0
CVE-2017-1000469,0
CVE-2017-1000470,0
CVE-2017-1000471,0
CVE-2017-1000472,0
CVE-2017-1000473,0
CVE-2017-1000474,0
CVE-2017-1000475,0
CVE-2017-1000476,0
CVE-2017-1000477,0
CVE-2017-1000478,0
CVE-2017-1000479,0
CVE-2017-1000480,0
CVE-2017-1000481,0
CVE-2017-1000482,0
CVE-2017-1000483,0
CVE-2017-1000484,0
CVE-2017-1000485,0
CVE-2017-1000486,0
CVE-2017-1000487,0
CVE-2017-1000488,0
CVE-2017-1000489,0
CVE-2017-1000490,0
CVE-2017-1000491,0
CVE-2017-1000492,0
CVE-2017-1000493,0
CVE-2017-1000494,0
CVE-2017-1000495,0
CVE-2017-1000496,0
CVE-2017-1000497,0
CVE-2017-1000498,0
CVE-2017-1000499,0
CVE-2017-10005,0
CVE-2017-1000500,0
CVE-2017-1000501,0
CVE-2017-1000502,0
CVE-2017-1000503,0
CVE-2017-1000504,0
CVE-2017-1000505,0
CVE-2017-1000506,0
CVE-2017-1000507,0
CVE-2017-1000508,0
CVE-2017-1000509,0
CVE-2017-1000510,0
CVE-2017-10006,0
CVE-2017-1000600,0
CVE-2017-10007,0
CVE-2017-10008,0
CVE-2017-10009,0
CVE-2017-10010,0
CVE-2017-1001000,0
CVE-2017-1001001,0
CVE-2017-1001002,0
CVE-2017-1001003,0
CVE-2017-1001004,0
CVE-2017-10011,0
CVE-2017-10012,0
CVE-2017-10013,0
CVE-2017-10014,0
CVE-2017-10015,0
CVE-2017-10016,0
CVE-2017-10017,0
CVE-2017-10018,0
CVE-2017-10019,0
CVE-2017-10020,0
CVE-2017-1002000,0
CVE-2017-1002001,0
CVE-2017-1002002,0
CVE-2017-1002003,0
CVE-2017-1002004,0
CVE-2017-1002005,0
CVE-2017-1002006,0
CVE-2017-1002007,0
CVE-2017-1002008,0
CVE-2017-1002009,0
CVE-2017-1002010,0
CVE-2017-1002011,0
CVE-2017-1002012,0
CVE-2017-1002013,0
CVE-2017-1002014,0
CVE-2017-1002015,0
CVE-2017-1002016,0
CVE-2017-1002017,0
CVE-2017-1002018,0
CVE-2017-1002019,0
CVE-2017-1002020,0
CVE-2017-1002021,0
CVE-2017-1002022,0
CVE-2017-1002023,0
CVE-2017-1002024,0
CVE-2017-1002025,0
CVE-2017-1002026,0
CVE-2017-1002027,0
CVE-2017-1002028,0
CVE-2017-10021,0
CVE-2017-1002100,0
CVE-2017-1002101,0
CVE-2017-1002102,0
CVE-2017-1002150,0
CVE-2017-1002151,0
CVE-2017-1002152,0
CVE-2017-1002153,0
CVE-2017-1002157,0
CVE-2017-10022,0
CVE-2017-1002201,0
CVE-2017-10023,0
CVE-2017-10024,0
CVE-2017-10025,0
CVE-2017-10026,0
CVE-2017-10027,0
CVE-2017-10028,0
CVE-2017-10029,0
CVE-2017-10030,0
CVE-2017-10031,0
CVE-2017-10032,0
CVE-2017-10033,0
CVE-2017-10034,0
CVE-2017-10035,0
CVE-2017-10036,0
CVE-2017-10037,0
CVE-2017-10038,0
CVE-2017-10039,0
CVE-2017-10040,0
CVE-2017-10041,0
CVE-2017-10042,0
CVE-2017-10043,0
CVE-2017-10044,0
CVE-2017-10045,0
CVE-2017-10046,0
CVE-2017-10047,0
CVE-2017-10048,0
CVE-2017-10049,0
CVE-2017-10050,0
CVE-2017-10051,0
CVE-2017-10052,0
CVE-2017-10053,0
CVE-2017-10054,0
CVE-2017-10055,0
CVE-2017-10056,0
CVE-2017-10057,0
CVE-2017-10058,0
CVE-2017-10059,0
CVE-2017-10060,0
CVE-2017-10061,0
CVE-2017-10062,0
CVE-2017-10063,0
CVE-2017-10064,0
CVE-2017-10065,0
CVE-2017-10066,0
CVE-2017-10067,0
CVE-2017-10068,0
CVE-2017-10069,0
CVE-2017-10070,0
CVE-2017-10071,0
CVE-2017-10072,0
CVE-2017-10073,0
CVE-2017-10074,0
CVE-2017-10075,0
CVE-2017-10076,0
CVE-2017-10077,0
CVE-2017-10078,0
CVE-2017-10079,0
CVE-2017-10080,0
CVE-2017-10081,0
CVE-2017-10082,0
CVE-2017-10083,0
CVE-2017-10084,0
CVE-2017-10085,0
CVE-2017-10086,0
CVE-2017-10087,0
CVE-2017-10088,0
CVE-2017-10089,0
CVE-2017-10090,0
CVE-2017-10091,0
CVE-2017-10092,0
CVE-2017-10093,0
CVE-2017-10094,0
CVE-2017-10095,0
CVE-2017-10096,0
CVE-2017-10097,0
CVE-2017-10098,0
CVE-2017-10099,0
CVE-2017-10100,0
CVE-2017-10101,0
CVE-2017-10102,0
CVE-2017-10103,0
CVE-2017-10104,0
CVE-2017-10105,0
CVE-2017-10106,0
CVE-2017-10107,0
CVE-2017-10108,0
CVE-2017-10109,0
CVE-2017-10110,0
CVE-2017-10111,0
CVE-2017-10112,0
CVE-2017-10113,0
CVE-2017-10114,0
CVE-2017-10115,0
CVE-2017-10116,0
CVE-2017-10117,0
CVE-2017-10118,0
CVE-2017-10119,0
CVE-2017-10120,0
CVE-2017-10121,0
CVE-2017-10122,0
CVE-2017-10123,0
CVE-2017-10125,0
CVE-2017-10126,0
CVE-2017-10128,0
CVE-2017-10129,0
CVE-2017-10130,0
CVE-2017-10131,0
CVE-2017-10132,0
CVE-2017-10133,0
CVE-2017-10134,0
CVE-2017-10135,0
CVE-2017-10136,0
CVE-2017-10137,0
CVE-2017-10140,0
CVE-2017-10141,0
CVE-2017-10142,0
CVE-2017-10143,0
CVE-2017-10144,0
CVE-2017-10145,0
CVE-2017-10146,0
CVE-2017-10147,0
CVE-2017-10148,0
CVE-2017-10149,0
CVE-2017-10150,0
CVE-2017-10151,0
CVE-2017-10152,0
CVE-2017-10153,0
CVE-2017-10154,0
CVE-2017-10155,0
CVE-2017-10156,0
CVE-2017-10157,0
CVE-2017-10158,0
CVE-2017-10159,0
CVE-2017-10160,0
CVE-2017-10161,0
CVE-2017-10162,0
CVE-2017-10163,0
CVE-2017-10164,0
CVE-2017-10165,0
CVE-2017-10166,0
CVE-2017-10167,0
CVE-2017-10168,0
CVE-2017-10169,0
CVE-2017-10170,0
CVE-2017-10171,0
CVE-2017-10172,0
CVE-2017-10173,0
CVE-2017-10174,0
CVE-2017-10175,0
CVE-2017-10176,0
CVE-2017-10177,0
CVE-2017-10178,0
CVE-2017-10179,0
CVE-2017-10180,0
CVE-2017-10181,0
CVE-2017-10182,0
CVE-2017-10183,0
CVE-2017-10184,0
CVE-2017-10185,0
CVE-2017-10186,0
CVE-2017-10187,0
CVE-2017-10188,0
CVE-2017-10189,0
CVE-2017-10190,0
CVE-2017-10191,0
CVE-2017-10192,0
CVE-2017-10193,0
CVE-2017-10194,0
CVE-2017-10195,0
CVE-2017-10196,0
CVE-2017-10197,0
CVE-2017-10198,0
CVE-2017-10199,0
CVE-2017-10200,0
CVE-2017-10201,0
CVE-2017-10202,0
CVE-2017-10203,0
CVE-2017-10204,0
CVE-2017-10205,0
CVE-2017-10206,0
CVE-2017-10207,0
CVE-2017-10208,0
CVE-2017-10209,0
CVE-2017-10210,0
CVE-2017-10211,0
CVE-2017-10212,0
CVE-2017-10213,0
CVE-2017-10214,0
CVE-2017-10215,0
CVE-2017-10216,0
CVE-2017-10217,0
CVE-2017-10218,0
CVE-2017-10219,0
CVE-2017-10220,0
CVE-2017-10221,0
CVE-2017-10222,0
CVE-2017-10223,0
CVE-2017-10224,0
CVE-2017-10225,0
CVE-2017-10226,0
CVE-2017-10227,0
CVE-2017-10228,0
CVE-2017-10229,0
CVE-2017-10230,0
CVE-2017-10231,0
CVE-2017-10232,0
CVE-2017-10233,0
CVE-2017-10234,0
CVE-2017-10235,0
CVE-2017-10236,0
CVE-2017-10237,0
CVE-2017-10238,0
CVE-2017-10239,0
CVE-2017-10240,0
CVE-2017-10241,0
CVE-2017-10242,0
CVE-2017-10243,0
CVE-2017-10244,0
CVE-2017-10245,0
CVE-2017-10246,0
CVE-2017-10247,0
CVE-2017-10248,0
CVE-2017-10249,0
CVE-2017-10250,0
CVE-2017-10251,0
CVE-2017-10252,0
CVE-2017-10253,0
CVE-2017-10254,0
CVE-2017-10255,0
CVE-2017-10256,0
CVE-2017-10257,0
CVE-2017-10258,0
CVE-2017-10259,0
CVE-2017-10260,0
CVE-2017-10261,0
CVE-2017-10262,0
CVE-2017-10263,0
CVE-2017-10264,0
CVE-2017-10265,0
CVE-2017-10266,0
CVE-2017-10267,0
CVE-2017-10268,0
CVE-2017-10269,0
CVE-2017-10270,0
CVE-2017-10271,1
CVE-2017-10272,0
CVE-2017-10273,0
CVE-2017-10274,0
CVE-2017-10275,0
CVE-2017-10276,0
CVE-2017-10277,0
CVE-2017-10278,0
CVE-2017-10279,0
CVE-2017-10280,0
CVE-2017-10281,0
CVE-2017-10282,0
CVE-2017-10283,0
CVE-2017-10284,0
CVE-2017-10285,0
CVE-2017-10286,0
CVE-2017-10287,0
CVE-2017-10292,0
CVE-2017-10293,0
CVE-2017-10294,0
CVE-2017-10295,0
CVE-2017-10296,0
CVE-2017-10299,0
CVE-2017-10300,0
CVE-2017-10301,0
CVE-2017-10302,0
CVE-2017-10303,0
CVE-2017-10304,0
CVE-2017-10306,0
CVE-2017-10308,0
CVE-2017-10309,0
CVE-2017-10310,0
CVE-2017-10311,0
CVE-2017-10312,0
CVE-2017-10313,0
CVE-2017-10314,0
CVE-2017-10315,0
CVE-2017-10316,0
CVE-2017-10317,0
CVE-2017-10318,0
CVE-2017-10319,0
CVE-2017-10320,0
CVE-2017-10321,0
CVE-2017-10322,0
CVE-2017-10323,0
CVE-2017-10324,0
CVE-2017-10325,0
CVE-2017-10326,0
CVE-2017-10327,0
CVE-2017-10328,0
CVE-2017-10329,0
CVE-2017-10330,0
CVE-2017-10331,0
CVE-2017-10332,0
CVE-2017-10333,0
CVE-2017-10334,0
CVE-2017-10335,0
CVE-2017-10336,0
CVE-2017-10337,0
CVE-2017-10338,0
CVE-2017-10339,0
CVE-2017-10340,0
CVE-2017-10341,0
CVE-2017-10342,0
CVE-2017-10343,0
CVE-2017-10344,0
CVE-2017-10345,0
CVE-2017-10346,0
CVE-2017-10347,0
CVE-2017-10348,0
CVE-2017-10349,0
CVE-2017-10350,0
CVE-2017-10351,0
CVE-2017-10352,0
CVE-2017-10353,0
CVE-2017-10354,0
CVE-2017-10355,0
CVE-2017-10356,0
CVE-2017-10357,0
CVE-2017-10358,0
CVE-2017-10359,0
CVE-2017-10360,0
CVE-2017-10361,0
CVE-2017-10362,0
CVE-2017-10363,0
CVE-2017-10364,0
CVE-2017-10365,0
CVE-2017-10366,0
CVE-2017-10367,0
CVE-2017-10368,0
CVE-2017-10369,0
CVE-2017-10370,0
CVE-2017-10372,0
CVE-2017-10373,0
CVE-2017-10375,0
CVE-2017-10378,0
CVE-2017-10379,0
CVE-2017-10380,0
CVE-2017-10381,0
CVE-2017-10382,0
CVE-2017-10383,0
CVE-2017-10384,0
CVE-2017-10385,0
CVE-2017-10386,0
CVE-2017-10387,0
CVE-2017-10388,0
CVE-2017-10389,0
CVE-2017-10391,0
CVE-2017-10392,0
CVE-2017-10393,0
CVE-2017-10394,0
CVE-2017-10395,0
CVE-2017-10396,0
CVE-2017-10397,0
CVE-2017-10398,0
CVE-2017-10399,0
CVE-2017-10400,0
CVE-2017-10401,0
CVE-2017-10402,0
CVE-2017-10403,0
CVE-2017-10404,0
CVE-2017-10405,0
CVE-2017-10406,0
CVE-2017-10407,0
CVE-2017-10408,0
CVE-2017-10409,0
CVE-2017-10410,0
CVE-2017-10411,0
CVE-2017-10412,0
CVE-2017-10413,0
CVE-2017-10414,0
CVE-2017-10415,0
CVE-2017-10416,0
CVE-2017-10417,0
CVE-2017-10418,0
CVE-2017-10419,0
CVE-2017-10420,0
CVE-2017-10421,0
CVE-2017-10422,0
CVE-2017-10423,0
CVE-2017-10424,0
CVE-2017-10425,0
CVE-2017-10426,0
CVE-2017-10427,0
CVE-2017-10428,0
CVE-2017-10600,0
CVE-2017-10601,0
CVE-2017-10602,0
CVE-2017-10603,0
CVE-2017-10604,0
CVE-2017-10605,0
CVE-2017-10606,0
CVE-2017-10607,0
CVE-2017-10608,0
CVE-2017-10610,0
CVE-2017-10611,0
CVE-2017-10612,0
CVE-2017-10613,0
CVE-2017-10614,0
CVE-2017-10615,0
CVE-2017-10616,0
CVE-2017-10617,0
CVE-2017-10618,0
CVE-2017-10619,0
CVE-2017-10620,0
CVE-2017-10621,0
CVE-2017-10622,0
CVE-2017-10623,0
CVE-2017-10624,0
CVE-2017-10651,0
CVE-2017-10652,0
CVE-2017-10653,0
CVE-2017-10654,0
CVE-2017-10655,0
CVE-2017-10656,0
CVE-2017-10657,0
CVE-2017-10658,0
CVE-2017-10659,0
CVE-2017-10660,0
CVE-2017-10661,0
CVE-2017-10662,0
CVE-2017-10663,0
CVE-2017-10664,0
CVE-2017-10665,0
CVE-2017-10667,0
CVE-2017-10668,0
CVE-2017-10669,0
CVE-2017-10670,0
CVE-2017-10671,0
CVE-2017-10672,0
CVE-2017-10673,0
CVE-2017-10674,0
CVE-2017-10676,0
CVE-2017-10677,0
CVE-2017-10678,0
CVE-2017-10679,0
CVE-2017-10680,0
CVE-2017-10681,0
CVE-2017-10682,0
CVE-2017-10683,0
CVE-2017-10684,0
CVE-2017-10685,0
CVE-2017-10686,0
CVE-2017-10687,0
CVE-2017-10688,0
CVE-2017-10689,0
CVE-2017-10690,0
CVE-2017-10699,0
CVE-2017-10700,0
CVE-2017-10701,0
CVE-2017-10706,0
CVE-2017-10708,0
CVE-2017-10709,0
CVE-2017-10711,0
CVE-2017-10718,0
CVE-2017-10719,0
CVE-2017-10720,0
CVE-2017-10721,0
CVE-2017-10722,0
CVE-2017-10723,0
CVE-2017-10724,0
CVE-2017-10725,0
CVE-2017-10726,0
CVE-2017-10727,0
CVE-2017-10728,0
CVE-2017-10729,0
CVE-2017-10730,0
CVE-2017-10731,0
CVE-2017-10732,0
CVE-2017-10733,0
CVE-2017-10734,0
CVE-2017-10735,0
CVE-2017-10736,0
CVE-2017-10737,0
CVE-2017-10738,0
CVE-2017-10739,0
CVE-2017-10740,0
CVE-2017-10741,0
CVE-2017-10742,0
CVE-2017-10743,0
CVE-2017-10744,0
CVE-2017-10745,0
CVE-2017-10746,0
CVE-2017-10747,0
CVE-2017-10748,0
CVE-2017-10749,0
CVE-2017-10750,0
CVE-2017-10751,0
CVE-2017-10752,0
CVE-2017-10753,0
CVE-2017-10754,0
CVE-2017-10755,0
CVE-2017-10756,0
CVE-2017-10757,0
CVE-2017-10758,0
CVE-2017-10759,0
CVE-2017-10760,0
CVE-2017-10761,0
CVE-2017-10762,0
CVE-2017-10763,0
CVE-2017-10764,0
CVE-2017-10765,0
CVE-2017-10766,0
CVE-2017-10767,0
CVE-2017-10768,0
CVE-2017-10769,0
CVE-2017-10770,0
CVE-2017-10771,0
CVE-2017-10772,0
CVE-2017-10773,0
CVE-2017-10774,0
CVE-2017-10775,0
CVE-2017-10776,0
CVE-2017-10777,0
CVE-2017-10778,0
CVE-2017-10779,0
CVE-2017-10780,0
CVE-2017-10781,0
CVE-2017-10782,0
CVE-2017-10783,0
CVE-2017-10784,0
CVE-2017-10788,0
CVE-2017-10789,0
CVE-2017-10790,0
CVE-2017-10791,0
CVE-2017-10792,0
CVE-2017-10793,0
CVE-2017-10794,0
CVE-2017-10795,0
CVE-2017-10796,0
CVE-2017-10798,0
CVE-2017-10799,0
CVE-2017-10800,0
CVE-2017-10801,0
CVE-2017-10803,0
CVE-2017-10804,0
CVE-2017-10805,0
CVE-2017-10806,0
CVE-2017-10807,0
CVE-2017-1081,0
CVE-2017-10810,0
CVE-2017-10811,0
CVE-2017-10812,0
CVE-2017-10813,0
CVE-2017-10814,0
CVE-2017-10815,0
CVE-2017-10816,0
CVE-2017-10817,0
CVE-2017-10818,0
CVE-2017-10819,0
CVE-2017-1082,0
CVE-2017-10820,0
CVE-2017-10821,0
CVE-2017-10822,0
CVE-2017-10823,0
CVE-2017-10824,0
CVE-2017-10825,0
CVE-2017-10826,0
CVE-2017-10827,0
CVE-2017-10828,0
CVE-2017-10829,0
CVE-2017-1083,0
CVE-2017-10830,0
CVE-2017-10831,0
CVE-2017-10832,0
CVE-2017-10833,0
CVE-2017-10834,0
CVE-2017-10835,0
CVE-2017-10836,0
CVE-2017-10837,0
CVE-2017-10838,0
CVE-2017-10839,0
CVE-2017-1084,0
CVE-2017-10840,0
CVE-2017-10841,0
CVE-2017-10842,0
CVE-2017-10843,0
CVE-2017-10844,0
CVE-2017-10845,0
CVE-2017-10846,0
CVE-2017-10848,0
CVE-2017-10849,0
CVE-2017-1085,0
CVE-2017-10850,0
CVE-2017-10851,0
CVE-2017-10852,0
CVE-2017-10853,0
CVE-2017-10854,0
CVE-2017-10855,0
CVE-2017-10856,0
CVE-2017-10857,0
CVE-2017-10858,0
CVE-2017-10859,0
CVE-2017-1086,0
CVE-2017-10860,0
CVE-2017-10861,0
CVE-2017-10862,0
CVE-2017-10863,0
CVE-2017-10864,0
CVE-2017-10865,0
CVE-2017-10868,0
CVE-2017-10869,0
CVE-2017-1087,0
CVE-2017-10870,0
CVE-2017-10871,0
CVE-2017-10872,0
CVE-2017-10873,0
CVE-2017-10874,0
CVE-2017-10875,0
CVE-2017-1088,0
CVE-2017-10885,0
CVE-2017-10886,0
CVE-2017-10887,0
CVE-2017-10888,0
CVE-2017-10889,0
CVE-2017-1089,0
CVE-2017-10890,0
CVE-2017-10891,0
CVE-2017-10892,0
CVE-2017-10893,0
CVE-2017-10894,0
CVE-2017-10895,0
CVE-2017-10896,0
CVE-2017-10897,0
CVE-2017-10898,0
CVE-2017-10899,0
CVE-2017-1090,0
CVE-2017-10900,0
CVE-2017-10901,0
CVE-2017-10902,0
CVE-2017-10903,0
CVE-2017-10904,0
CVE-2017-10905,0
CVE-2017-10906,0
CVE-2017-10907,0
CVE-2017-10908,0
CVE-2017-10909,0
CVE-2017-10910,0
CVE-2017-10911,0
CVE-2017-10912,0
CVE-2017-10913,0
CVE-2017-10914,0
CVE-2017-10915,0
CVE-2017-10916,0
CVE-2017-10917,0
CVE-2017-10918,0
CVE-2017-10919,0
CVE-2017-1092,1
CVE-2017-10920,0
CVE-2017-10921,0
CVE-2017-10922,0
CVE-2017-10923,0
CVE-2017-10924,0
CVE-2017-10925,0
CVE-2017-10926,0
CVE-2017-10928,0
CVE-2017-10929,0
CVE-2017-1093,0
CVE-2017-10930,0
CVE-2017-10931,0
CVE-2017-10932,0
CVE-2017-10933,0
CVE-2017-10934,0
CVE-2017-10935,0
CVE-2017-10936,0
CVE-2017-10937,0
CVE-2017-10938,0
CVE-2017-10939,0
CVE-2017-10940,0
CVE-2017-10941,0
CVE-2017-10942,0
CVE-2017-10943,0
CVE-2017-10944,0
CVE-2017-10945,0
CVE-2017-10946,0
CVE-2017-10947,0
CVE-2017-10948,0
CVE-2017-10949,0
CVE-2017-10950,0
CVE-2017-10951,0
CVE-2017-10952,0
CVE-2017-10953,0
CVE-2017-10954,0
CVE-2017-10955,1
CVE-2017-10956,0
CVE-2017-10957,0
CVE-2017-10958,0
CVE-2017-10959,0
CVE-2017-1096,0
CVE-2017-10961,0
CVE-2017-10962,0
CVE-2017-10963,0
CVE-2017-10965,0
CVE-2017-10966,0
CVE-2017-10967,0
CVE-2017-10968,0
CVE-2017-1097,0
CVE-2017-10970,0
CVE-2017-10971,0
CVE-2017-10972,0
CVE-2017-10973,0
CVE-2017-10974,0
CVE-2017-10975,0
CVE-2017-10976,0
CVE-2017-10978,0
CVE-2017-10979,0
CVE-2017-1098,0
CVE-2017-10980,0
CVE-2017-10981,0
CVE-2017-10982,0
CVE-2017-10983,0
CVE-2017-10984,0
CVE-2017-10985,0
CVE-2017-10986,0
CVE-2017-10987,0
CVE-2017-10988,0
CVE-2017-10989,0
CVE-2017-1099,0
CVE-2017-10991,0
CVE-2017-10992,0
CVE-2017-10993,0
CVE-2017-10994,0
CVE-2017-10995,0
CVE-2017-10996,0
CVE-2017-10997,0
CVE-2017-10998,0
CVE-2017-10999,0
CVE-2017-1100,0
CVE-2017-11000,0
CVE-2017-11001,0
CVE-2017-11002,0
CVE-2017-11003,0
CVE-2017-11004,0
CVE-2017-11005,0
CVE-2017-11006,0
CVE-2017-11007,0
CVE-2017-11008,0
CVE-2017-1101,0
CVE-2017-11010,0
CVE-2017-11011,0
CVE-2017-11012,0
CVE-2017-11013,0
CVE-2017-11014,0
CVE-2017-11015,0
CVE-2017-11016,0
CVE-2017-11017,0
CVE-2017-11018,0
CVE-2017-11019,0
CVE-2017-1102,0
CVE-2017-11022,0
CVE-2017-11023,0
CVE-2017-11024,0
CVE-2017-11025,0
CVE-2017-11026,0
CVE-2017-11027,0
CVE-2017-11028,0
CVE-2017-11029,0
CVE-2017-1103,0
CVE-2017-11030,0
CVE-2017-11031,0
CVE-2017-11032,0
CVE-2017-11033,0
CVE-2017-11035,0
CVE-2017-11038,0
CVE-2017-1104,0
CVE-2017-11040,0
CVE-2017-11041,0
CVE-2017-11042,0
CVE-2017-11043,0
CVE-2017-11044,0
CVE-2017-11045,0
CVE-2017-11046,0
CVE-2017-11047,0
CVE-2017-11048,0
CVE-2017-11049,0
CVE-2017-1105,0
CVE-2017-11050,0
CVE-2017-11051,0
CVE-2017-11052,0
CVE-2017-11053,0
CVE-2017-11054,0
CVE-2017-11055,0
CVE-2017-11056,0
CVE-2017-11057,0
CVE-2017-11058,0
CVE-2017-11059,0
CVE-2017-1106,0
CVE-2017-11060,0
CVE-2017-11061,0
CVE-2017-11062,0
CVE-2017-11063,0
CVE-2017-11064,0
CVE-2017-11066,0
CVE-2017-11067,0
CVE-2017-11069,0
CVE-2017-1107,0
CVE-2017-11072,0
CVE-2017-11073,0
CVE-2017-11074,0
CVE-2017-11075,0
